area_id,address,measurement_type,target_type,target,number,total_number,total_area
3608866766,"Çınardere Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",area,landuse,residential,0,0,31448.28067079233
3608866766,"Çınardere Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",area,landuse,forest,0,0,0.0
3608866766,"Çınardere Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,railway,station,0,0,0.0
3608866766,"Çınardere Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,leisure,playground,1,1,0.0
3608866766,"Çınardere Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,leisure,stadium,0,0,0.0
3608866766,"Çınardere Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",area,leisure,marina,0,0,0.0
3608866766,"Çınardere Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",area,leisure,park,0,0,6681.800964463066
3608866766,"Çınardere Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",area,leisure,sports_hall,0,0,0.0
3608866766,"Çınardere Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",area,tourism,museum,0,0,0.0
3608866766,"Çınardere Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",area,tourism,theme_park,0,0,0.0
3609268783,"Güllü Bağlar Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,amenity,library,1,1,0.0
3609268783,"Güllü Bağlar Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,amenity,school,5,5,0.0
3609268783,"Güllü Bağlar Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,amenity,ferry_terminal,0,0,0.0
3609268783,"Güllü Bağlar Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,amenity,clinic,1,1,0.0
3609268783,"Güllü Bağlar Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,amenity,dentist,0,0,0.0
3609268783,"Güllü Bağlar Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,amenity,pharmacy,1,1,0.0
3609268783,"Güllü Bağlar Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,amenity,cinema,0,0,0.0
3609268783,"Güllü Bağlar Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,amenity,courthouse,0,0,0.0
3609268783,"Güllü Bağlar Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,amenity,fire_station,0,0,0.0
3609268783,"Güllü Bağlar Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,amenity,police,0,0,0.0
3609268783,"Güllü Bağlar Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",area,amenity,collage,0,0,0.0
3609268783,"Güllü Bağlar Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",area,amenity,university,0,0,0.0
3609268783,"Güllü Bağlar Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",area,amenity,parking,0,0,0.0
3609268783,"Güllü Bağlar Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",area,amenity,hospital,0,0,0.0
3609268783,"Güllü Bağlar Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",area,landuse,residential,0,0,879976.0542774489
3609268783,"Güllü Bağlar Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",area,landuse,forest,0,0,0.0
3609268783,"Güllü Bağlar Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,railway,station,0,0,0.0
3609268783,"Güllü Bağlar Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,leisure,playground,0,0,0.0
3609268783,"Güllü Bağlar Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,leisure,stadium,0,0,0.0
3609268783,"Güllü Bağlar Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",area,leisure,marina,0,0,0.0
3609268783,"Güllü Bağlar Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",area,leisure,park,0,0,25311.738010198518
3609268783,"Güllü Bağlar Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",area,leisure,sports_hall,0,0,0.0
3609268783,"Güllü Bağlar Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",area,tourism,museum,0,0,0.0
3609268783,"Güllü Bağlar Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",area,tourism,theme_park,0,0,0.0
3609268921,"Yayalar Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,amenity,library,0,0,0.0
3609268921,"Yayalar Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,amenity,school,2,2,0.0
3609268921,"Yayalar Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,amenity,ferry_terminal,0,0,0.0
3609268921,"Yayalar Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,amenity,clinic,0,0,0.0
3609268921,"Yayalar Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,amenity,dentist,0,0,0.0
3609268921,"Yayalar Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,amenity,pharmacy,0,0,0.0
3609268921,"Yayalar Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,amenity,cinema,0,0,0.0
3609268921,"Yayalar Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,amenity,courthouse,0,0,0.0
3609268921,"Yayalar Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,amenity,fire_station,0,0,0.0
3609268921,"Yayalar Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,amenity,police,0,0,0.0
3609268921,"Yayalar Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",area,amenity,collage,0,0,0.0
3609268921,"Yayalar Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",area,amenity,university,0,0,0.0
3609268921,"Yayalar Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",area,amenity,parking,0,0,6826.88030516915
3609268921,"Yayalar Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",area,amenity,hospital,0,0,0.0
3609268921,"Yayalar Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",area,landuse,residential,0,0,608260.398793087
3609268921,"Yayalar Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",area,landuse,forest,0,0,0.0
3609268921,"Yayalar Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,railway,station,1,1,0.0
3609268921,"Yayalar Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,leisure,playground,0,0,0.0
3609268921,"Yayalar Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,leisure,stadium,0,0,0.0
3609268921,"Yayalar Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",area,leisure,marina,0,0,0.0
3609268921,"Yayalar Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",area,leisure,park,0,0,3762.916764134541
3609268921,"Yayalar Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",area,leisure,sports_hall,0,0,0.0
3609268921,"Yayalar Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",area,tourism,museum,0,0,0.0
3609268921,"Yayalar Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",area,tourism,theme_park,0,0,0.0
3609218075,"Doğu Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34890, Türkiye",number,amenity,library,0,0,0.0
3609218075,"Doğu Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34890, Türkiye",number,amenity,school,7,7,0.0
3609218075,"Doğu Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34890, Türkiye",number,amenity,ferry_terminal,2,2,0.0
3609218075,"Doğu Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34890, Türkiye",number,amenity,clinic,5,5,0.0
3609218075,"Doğu Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34890, Türkiye",number,amenity,dentist,3,3,0.0
3609218075,"Doğu Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34890, Türkiye",number,amenity,pharmacy,19,19,0.0
3609218075,"Doğu Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34890, Türkiye",number,amenity,cinema,0,0,0.0
3609218075,"Doğu Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34890, Türkiye",number,amenity,courthouse,0,0,0.0
3609218075,"Doğu Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34890, Türkiye",number,amenity,fire_station,0,0,0.0
3609218075,"Doğu Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34890, Türkiye",number,amenity,police,2,2,0.0
3609218075,"Doğu Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34890, Türkiye",area,amenity,collage,0,0,0.0
3609218075,"Doğu Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34890, Türkiye",area,amenity,university,0,0,0.0
3609218075,"Doğu Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34890, Türkiye",area,amenity,parking,0,0,17451.42619940813
3609218075,"Doğu Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34890, Türkiye",area,amenity,hospital,0,0,6670.922156585817
3609218075,"Doğu Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34890, Türkiye",area,landuse,residential,0,0,918243.6692080728
3609218075,"Doğu Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34890, Türkiye",area,landuse,forest,0,0,0.0
3609218075,"Doğu Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34890, Türkiye",number,railway,station,0,0,0.0
3609218075,"Doğu Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34890, Türkiye",number,leisure,playground,4,4,0.0
3609218075,"Doğu Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34890, Türkiye",number,leisure,stadium,0,0,0.0
3609218075,"Doğu Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34890, Türkiye",area,leisure,marina,0,0,0.0
3609218075,"Doğu Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34890, Türkiye",area,leisure,park,0,0,192215.61661956363
3609218075,"Doğu Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34890, Türkiye",area,leisure,sports_hall,0,0,0.0
3609218075,"Doğu Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34890, Türkiye",area,tourism,museum,0,0,0.0
3609218075,"Doğu Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34890, Türkiye",area,tourism,theme_park,0,0,0.0
3609219444,"Çamçeşme Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,amenity,library,0,0,0.0
3609219444,"Çamçeşme Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,amenity,school,6,6,0.0
3609219444,"Çamçeşme Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,amenity,ferry_terminal,0,0,0.0
3609219444,"Çamçeşme Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,amenity,clinic,1,1,0.0
3609219444,"Çamçeşme Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,amenity,dentist,0,0,0.0
3609219444,"Çamçeşme Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,amenity,pharmacy,6,6,0.0
3609219444,"Çamçeşme Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,amenity,cinema,0,0,0.0
3609219444,"Çamçeşme Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,amenity,courthouse,0,0,0.0
3609219444,"Çamçeşme Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,amenity,fire_station,0,0,0.0
3609219444,"Çamçeşme Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,amenity,police,1,1,0.0
3609219444,"Çamçeşme Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",area,amenity,collage,0,0,0.0
3609219444,"Çamçeşme Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",area,amenity,university,0,0,0.0
3609219444,"Çamçeşme Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",area,amenity,parking,0,0,4208.864817975089
3609219444,"Çamçeşme Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",area,amenity,hospital,0,0,0.0
3609219444,"Çamçeşme Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",area,landuse,residential,0,0,2366772.5683024107
3609219444,"Çamçeşme Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",area,landuse,forest,0,0,0.0
3609219444,"Çamçeşme Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,railway,station,0,0,0.0
3609219444,"Çamçeşme Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,leisure,playground,3,3,0.0
3609219444,"Çamçeşme Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,leisure,stadium,0,0,0.0
3609219444,"Çamçeşme Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",area,leisure,marina,0,0,0.0
3609219444,"Çamçeşme Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",area,leisure,park,0,0,751.9321648981422
3609219444,"Çamçeşme Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",area,leisure,sports_hall,0,0,0.0
3609219444,"Çamçeşme Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",area,tourism,museum,0,0,0.0
3609219444,"Çamçeşme Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",area,tourism,theme_park,0,0,0.0
3609042591,"Ahmet Yesevi Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34903, Türkiye",number,amenity,library,0,0,0.0
3609042591,"Ahmet Yesevi Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34903, Türkiye",number,amenity,school,3,3,0.0
3609042591,"Ahmet Yesevi Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34903, Türkiye",number,amenity,ferry_terminal,0,0,0.0
3609042591,"Ahmet Yesevi Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34903, Türkiye",number,amenity,clinic,1,1,0.0
3609042591,"Ahmet Yesevi Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34903, Türkiye",number,amenity,dentist,0,0,0.0
3609042591,"Ahmet Yesevi Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34903, Türkiye",number,amenity,pharmacy,2,2,0.0
3609042591,"Ahmet Yesevi Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34903, Türkiye",number,amenity,cinema,0,0,0.0
3609042591,"Ahmet Yesevi Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34903, Türkiye",number,amenity,courthouse,0,0,0.0
3609042591,"Ahmet Yesevi Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34903, Türkiye",number,amenity,fire_station,0,0,0.0
3609042591,"Ahmet Yesevi Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34903, Türkiye",number,amenity,police,0,0,0.0
3609042591,"Ahmet Yesevi Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34903, Türkiye",area,amenity,collage,0,0,0.0
3609042591,"Ahmet Yesevi Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34903, Türkiye",area,amenity,university,0,0,0.0
3609042591,"Ahmet Yesevi Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34903, Türkiye",area,amenity,parking,0,0,2418.4875666834414
3609042591,"Ahmet Yesevi Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34903, Türkiye",area,amenity,hospital,0,0,0.0
3609042591,"Ahmet Yesevi Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34903, Türkiye",area,landuse,residential,0,0,1827182.878721216
3609042591,"Ahmet Yesevi Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34903, Türkiye",area,landuse,forest,0,0,8367.295568502246
3609042591,"Ahmet Yesevi Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34903, Türkiye",number,railway,station,0,0,0.0
3609042591,"Ahmet Yesevi Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34903, Türkiye",number,leisure,playground,0,0,0.0
3609042591,"Ahmet Yesevi Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34903, Türkiye",number,leisure,stadium,0,0,0.0
3609042591,"Ahmet Yesevi Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34903, Türkiye",area,leisure,marina,0,0,0.0
3609042591,"Ahmet Yesevi Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34903, Türkiye",area,leisure,park,0,0,55558.178554948594
3609042591,"Ahmet Yesevi Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34903, Türkiye",area,leisure,sports_hall,0,0,0.0
3609042591,"Ahmet Yesevi Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34903, Türkiye",area,tourism,museum,0,0,0.0
3609042591,"Ahmet Yesevi Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34903, Türkiye",area,tourism,theme_park,0,0,0.0
3609361618,"Çamlık Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34912, Türkiye",number,amenity,library,0,0,0.0
3609361618,"Çamlık Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34912, Türkiye",number,amenity,school,12,12,0.0
3609361618,"Çamlık Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34912, Türkiye",number,amenity,ferry_terminal,0,0,0.0
3609361618,"Çamlık Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34912, Türkiye",number,amenity,clinic,0,0,0.0
3609361618,"Çamlık Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34912, Türkiye",number,amenity,dentist,0,0,0.0
3609361618,"Çamlık Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34912, Türkiye",number,amenity,pharmacy,3,3,0.0
3609361618,"Çamlık Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34912, Türkiye",number,amenity,cinema,0,0,0.0
3609361618,"Çamlık Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34912, Türkiye",number,amenity,courthouse,0,0,0.0
3609361618,"Çamlık Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34912, Türkiye",number,amenity,fire_station,0,0,0.0
3609361618,"Çamlık Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34912, Türkiye",number,amenity,police,0,0,0.0
3609361618,"Çamlık Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34912, Türkiye",area,amenity,collage,0,0,0.0
3609361618,"Çamlık Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34912, Türkiye",area,amenity,university,0,0,0.0
3609361618,"Çamlık Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34912, Türkiye",area,amenity,parking,0,0,14311.7848095328
3609361618,"Çamlık Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34912, Türkiye",area,amenity,hospital,0,0,28415.777505276026
3609361618,"Çamlık Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34912, Türkiye",area,landuse,residential,0,0,1110826.8275192701
3609361618,"Çamlık Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34912, Türkiye",area,landuse,forest,0,0,18454772.53516602
3609361618,"Çamlık Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34912, Türkiye",number,railway,station,0,0,0.0
3609361618,"Çamlık Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34912, Türkiye",number,leisure,playground,9,9,0.0
3609361618,"Çamlık Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34912, Türkiye",number,leisure,stadium,1,1,0.0
3609361618,"Çamlık Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34912, Türkiye",area,leisure,marina,0,0,0.0
3609361618,"Çamlık Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34912, Türkiye",area,leisure,park,0,0,13024.419983438573
3609361618,"Çamlık Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34912, Türkiye",area,leisure,sports_hall,0,0,0.0
3609361618,"Çamlık Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34912, Türkiye",area,tourism,museum,0,0,0.0
3609361618,"Çamlık Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34912, Türkiye",area,tourism,theme_park,0,0,0.0
3609218100,"Batı Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,amenity,library,3,3,0.0
3609218100,"Batı Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,amenity,school,2,2,0.0
3609218100,"Batı Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,amenity,ferry_terminal,1,1,0.0
3609218100,"Batı Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,amenity,clinic,2,2,0.0
3609218100,"Batı Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,amenity,dentist,2,2,0.0
3609218100,"Batı Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,amenity,pharmacy,16,16,0.0
3609218100,"Batı Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,amenity,cinema,2,2,0.0
3609218100,"Batı Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,amenity,courthouse,0,0,0.0
3609218100,"Batı Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,amenity,fire_station,0,0,0.0
3609218100,"Batı Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,amenity,police,0,0,0.0
3609218100,"Batı Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",area,amenity,collage,0,0,0.0
3609218100,"Batı Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",area,amenity,university,0,0,0.0
3609218100,"Batı Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",area,amenity,parking,0,0,72009.6876636726
3609218100,"Batı Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",area,amenity,hospital,0,0,3197.782197374385
3609218100,"Batı Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",area,landuse,residential,0,0,668487.2200808501
3609218100,"Batı Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",area,landuse,forest,0,0,0.0
3609218100,"Batı Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,railway,station,1,1,0.0
3609218100,"Batı Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,leisure,playground,2,2,0.0
3609218100,"Batı Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,leisure,stadium,0,0,0.0
3609218100,"Batı Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",area,leisure,marina,0,0,268364.64501216024
3609218100,"Batı Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",area,leisure,park,0,0,328299.2973974392
3609218100,"Batı Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",area,leisure,sports_hall,0,0,0.0
3609218100,"Batı Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",area,tourism,museum,0,0,0.0
3609218100,"Batı Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",area,tourism,theme_park,0,0,0.0
3609432146,"Harmandere Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,amenity,library,0,0,0.0
3609432146,"Harmandere Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,amenity,school,4,4,0.0
3609432146,"Harmandere Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,amenity,ferry_terminal,0,0,0.0
3609432146,"Harmandere Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,amenity,clinic,1,1,0.0
3609432146,"Harmandere Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,amenity,dentist,0,0,0.0
3609432146,"Harmandere Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,amenity,pharmacy,4,4,0.0
3609432146,"Harmandere Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,amenity,cinema,0,0,0.0
3609432146,"Harmandere Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,amenity,courthouse,0,0,0.0
3609432146,"Harmandere Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,amenity,fire_station,0,0,0.0
3609432146,"Harmandere Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,amenity,police,0,0,0.0
3609432146,"Harmandere Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",area,amenity,collage,0,0,0.0
3609432146,"Harmandere Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",area,amenity,university,0,0,0.0
3609432146,"Harmandere Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",area,amenity,parking,0,0,43755.33968866011
3609432146,"Harmandere Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",area,amenity,hospital,0,0,0.0
3609432146,"Harmandere Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",area,landuse,residential,0,0,417856.6661713393
3609432146,"Harmandere Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",area,landuse,forest,0,0,0.0
3609432146,"Harmandere Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,railway,station,0,0,0.0
3609432146,"Harmandere Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,leisure,playground,5,5,0.0
3609432146,"Harmandere Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",number,leisure,stadium,0,0,0.0
3609432146,"Harmandere Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",area,leisure,marina,0,0,0.0
3609432146,"Harmandere Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",area,leisure,park,0,0,31505.734690736048
3609432146,"Harmandere Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",area,leisure,sports_hall,0,0,0.0
3609432146,"Harmandere Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",area,tourism,museum,0,0,0.0
3609432146,"Harmandere Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",area,tourism,theme_park,0,0,0.0
3609269124,"Sülüntepe Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34909, Türkiye",number,amenity,library,0,0,0.0
3609269124,"Sülüntepe Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34909, Türkiye",number,amenity,school,3,3,0.0
3609269124,"Sülüntepe Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34909, Türkiye",number,amenity,ferry_terminal,0,0,0.0
3609269124,"Sülüntepe Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34909, Türkiye",number,amenity,clinic,2,2,0.0
3609269124,"Sülüntepe Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34909, Türkiye",number,amenity,dentist,0,0,0.0
3609269124,"Sülüntepe Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34909, Türkiye",number,amenity,pharmacy,5,5,0.0
3609269124,"Sülüntepe Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34909, Türkiye",number,amenity,cinema,0,0,0.0
