ILI,ILCESI,MAHALLESI,DAIRE_YASAL_M2,KAT_NO,BINA_YASI,KAT_ADEDI,İNŞAAT_SEVİYESİ,ASANSÖR,DAIRE_SALON,DAIRE_MUTFAK,DAIRE_ODA,DAIRE_BANYO,NIHAI_DEGERI,ADRES,DOLAR,TÜFE_KONUT,TÜFE_KİRA,TÜFE_KONUTBAKIM,TÜFE_KONUTLAİLGİLİ,TÜFE,ÜFE,KONUT_FAİZ,CAM,KİL,ÇİMENTO,METAL,KFE,KFB
İSTANBUL,PENDİK,ÇAMLIK,105.0,0,15,5,100,0,1,1.0,3,1,4150000.0,İSTANBUL_PENDİK_ÇAMLIK,8.2867,567.03,596.17,630.41,436.71,537.05,666.79,17.835,479.33,595.91,586.79,960.37,149.3,6674.9
İSTANBUL,PENDİK,HARMANDERE,135.0,6,12,11,100,1,1,1.0,3,2,9500000.0,İSTANBUL_PENDİK_HARMANDERE,8.3469,567.03,596.17,630.41,436.71,537.05,666.79,17.835,479.33,595.91,586.79,960.37,149.3,6674.9
İSTANBUL,PENDİK,ÇAMLIK,115.0,2,13,3,100,0,1,1.0,3,2,489900.0,İSTANBUL_PENDİK_ÇAMLIK,8.3469,567.03,596.17,630.41,436.71,537.05,666.79,17.835,479.33,595.91,586.79,960.37,149.3,6674.9
İSTANBUL,PENDİK,YENİŞEHİR,56.0,4,5,12,100,1,1,1.0,1,1,3100000.0,İSTANBUL_PENDİK_YENİŞEHİR,8.3281,567.03,596.17,630.41,436.71,537.05,666.79,17.835,479.33,595.91,586.79,960.37,149.3,6674.9
İSTANBUL,PENDİK,VELİBABA,73.0,0,4,6,100,1,1,1.0,2,1,3300000.0,İSTANBUL_PENDİK_VELİBABA,8.3281,567.03,596.17,630.41,436.71,537.05,666.79,17.835,479.33,595.91,586.79,960.37,149.3,6674.9
İSTANBUL,PENDİK,KAYNARCA,148.0,0,17,10,100,1,1,1.0,3,2,10500000.0,İSTANBUL_PENDİK_KAYNARCA,8.3689,567.03,596.17,630.41,436.71,537.05,666.79,17.835,479.33,595.91,586.79,960.37,149.3,6674.9
İSTANBUL,PENDİK,ESENLER,90.0,0,16,7,100,0,1,1.0,3,1,2700000.0,İSTANBUL_PENDİK_ESENLER,8.3689,567.03,596.17,630.41,436.71,537.05,666.79,17.835,479.33,595.91,586.79,960.37,149.3,6674.9
İSTANBUL,PENDİK,KAYNARCA,66.0,16,4,21,100,1,1,1.0,1,1,6200000.0,İSTANBUL_PENDİK_KAYNARCA,8.3689,567.03,596.17,630.41,436.71,537.05,666.79,17.835,479.33,595.91,586.79,960.37,149.3,6674.9
İSTANBUL,PENDİK,KAYNARCA,107.0,5,12,22,100,1,1,1.0,3,2,6250000.0,İSTANBUL_PENDİK_KAYNARCA,8.3554,567.03,596.17,630.41,436.71,537.05,666.79,17.835,479.33,595.91,586.79,960.37,149.3,6674.9
İSTANBUL,PENDİK,DUMLUPINAR,188.0,2,17,7,100,1,2,2.0,6,2,8000000.0,İSTANBUL_PENDİK_DUMLUPINAR,8.3554,567.03,596.17,630.41,436.71,537.05,666.79,17.835,479.33,595.91,586.79,960.37,149.3,6674.9
İSTANBUL,PENDİK,DUMLUPINAR,94.0,1,17,6,100,1,1,1.0,3,1,3750000.0,İSTANBUL_PENDİK_DUMLUPINAR,8.3554,567.03,596.17,630.41,436.71,537.05,666.79,17.835,479.33,595.91,586.79,960.37,149.3,6674.9
İSTANBUL,PENDİK,DOLAYOBA,147.0,3,16,6,100,1,1,1.0,4,2,5500000.0,İSTANBUL_PENDİK_DOLAYOBA,8.3554,567.03,596.17,630.41,436.71,537.05,666.79,17.835,479.33,595.91,586.79,960.37,149.3,6674.9
İSTANBUL,PENDİK,AHMET YESEVİ,94.0,6,2,9,90,1,1,1.0,3,2,4250000.0,İSTANBUL_PENDİK_AHMET YESEVİ,8.3554,567.03,596.17,630.41,436.71,537.05,666.79,17.835,479.33,595.91,586.79,960.37,149.3,6674.9
İSTANBUL,PENDİK,VELİBABA,107.0,2,3,12,100,1,1,1.0,3,2,5350000.0,İSTANBUL_PENDİK_VELİBABA,8.3811,567.03,596.17,630.41,436.71,537.05,666.79,17.835,479.33,595.91,586.79,960.37,149.3,6674.9
İSTANBUL,PENDİK,DOĞU,95.0,4,46,5,100,0,1,1.0,3,1,4000000.0,İSTANBUL_PENDİK_DOĞU,8.3811,567.03,596.17,630.41,436.71,537.05,666.79,17.835,479.33,595.91,586.79,960.37,149.3,6674.9
İSTANBUL,PENDİK,YENİŞEHİR,64.0,2,14,10,100,1,1,1.0,2,1,3600000.0,İSTANBUL_PENDİK_YENİŞEHİR,8.3811,567.03,596.17,630.41,436.71,537.05,666.79,17.835,479.33,595.91,586.79,960.37,149.3,6674.9
İSTANBUL,PENDİK,VELİBABA,111.0,2,15,7,100,1,1,1.0,3,2,3600000.0,İSTANBUL_PENDİK_VELİBABA,8.3811,567.03,596.17,630.41,436.71,537.05,666.79,17.835,479.33,595.91,586.79,960.37,149.3,6674.9
İSTANBUL,PENDİK,DUMLUPINAR,143.0,3,9,5,100,1,2,2.0,4,2,6400000.0,İSTANBUL_PENDİK_DUMLUPINAR,8.3947,567.03,596.17,630.41,436.71,537.05,666.79,17.835,479.33,595.91,586.79,960.37,149.3,6674.9
İSTANBUL,PENDİK,SÜLÜNTEPE,71.0,0,2,11,100,1,1,1.0,2,1,3300000.0,İSTANBUL_PENDİK_SÜLÜNTEPE,8.3947,567.03,596.17,630.41,436.71,537.05,666.79,17.835,479.33,595.91,586.79,960.37,149.3,6674.9
İSTANBUL,PENDİK,VELİBABA,111.0,2,12,8,100,1,1,1.0,3,1,5000000.0,İSTANBUL_PENDİK_VELİBABA,8.3947,567.03,596.17,630.41,436.71,537.05,666.79,17.835,479.33,595.91,586.79,960.37,149.3,6674.9
İSTANBUL,PENDİK,KURTKÖY,100.0,5,25,11,100,1,1,1.0,3,1,4800000.0,İSTANBUL_PENDİK_KURTKÖY,8.433,567.03,596.17,630.41,436.71,537.05,666.79,17.835,479.33,595.91,586.79,960.37,149.3,6674.9
İSTANBUL,PENDİK,KAVAKPINAR,72.0,1,5,10,100,1,1,1.0,2,1,3200000.0,İSTANBUL_PENDİK_KAVAKPINAR,8.433,567.03,596.17,630.41,436.71,537.05,666.79,17.835,479.33,595.91,586.79,960.37,149.3,6674.9
İSTANBUL,PENDİK,YAYALAR,178.0,7,3,11,100,1,1,1.0,4,2,8500000.0,İSTANBUL_PENDİK_YAYALAR,8.4323,567.03,596.17,630.41,436.71,537.05,666.79,17.835,479.33,595.91,586.79,960.37,149.3,6674.9
İSTANBUL,PENDİK,HARMANDERE,45.0,7,11,12,100,1,1,1.0,1,1,2700000.0,İSTANBUL_PENDİK_HARMANDERE,8.4323,567.03,596.17,630.41,436.71,537.05,666.79,17.835,479.33,595.91,586.79,960.37,149.3,6674.9
İSTANBUL,PENDİK,BATI,169.0,4,29,7,100,1,1,1.0,5,2,10750000.0,İSTANBUL_PENDİK_BATI,8.5496,567.03,596.17,630.41,436.71,537.05,666.79,17.835,479.33,595.91,586.79,960.37,149.3,6674.9
İSTANBUL,PENDİK,HARMANDERE,88.0,3,14,12,100,1,1,1.0,3,1,5700000.0,İSTANBUL_PENDİK_HARMANDERE,8.5496,567.03,596.17,630.41,436.71,537.05,666.79,17.835,479.33,595.91,586.79,960.37,149.3,6674.9
İSTANBUL,PENDİK,ÇAMLIK,103.0,1,14,7,100,1,1,1.0,3,1,440325.0,İSTANBUL_PENDİK_ÇAMLIK,8.5032,573.7,600.78,669.06,438.31,547.48,693.54,17.9,492.9,609.89,611.73,988.09,152.7,6799.9
İSTANBUL,PENDİK,VELİBABA,113.0,0,3,12,100,1,1,1.0,3,2,6000000.0,İSTANBUL_PENDİK_VELİBABA,8.5032,573.7,600.78,669.06,438.31,547.48,693.54,17.9,492.9,609.89,611.73,988.09,152.7,6799.9
İSTANBUL,PENDİK,SÜLÜNTEPE,110.0,5,18,9,100,1,1,1.0,3,1,4500000.0,İSTANBUL_PENDİK_SÜLÜNTEPE,8.5032,573.7,600.78,669.06,438.31,547.48,693.54,17.9,492.9,609.89,611.73,988.09,152.7,6799.9
İSTANBUL,PENDİK,ORHANGAZİ,88.0,0,10,6,100,1,1,1.0,2,1,259950.0,İSTANBUL_PENDİK_ORHANGAZİ,8.6066,573.7,600.78,669.06,438.31,547.48,693.54,17.9,492.9,609.89,611.73,988.09,152.7,6799.9
İSTANBUL,PENDİK,KURTKÖY,76.0,4,6,9,100,1,1,1.0,2,1,4050000.0,İSTANBUL_PENDİK_KURTKÖY,8.6231,573.7,600.78,669.06,438.31,547.48,693.54,17.9,492.9,609.89,611.73,988.09,152.7,6799.9
İSTANBUL,PENDİK,DUMLUPINAR,67.0,-1,13,4,100,1,1,1.0,1,1,240195.0,İSTANBUL_PENDİK_DUMLUPINAR,8.6231,573.7,600.78,669.06,438.31,547.48,693.54,17.9,492.9,609.89,611.73,988.09,152.7,6799.9
İSTANBUL,PENDİK,KURTKÖY,65.0,4,0,9,63,1,1,1.0,2,1,254995.0,İSTANBUL_PENDİK_KURTKÖY,8.6231,573.7,600.78,669.06,438.31,547.48,693.54,17.9,492.9,609.89,611.73,988.09,152.7,6799.9
İSTANBUL,PENDİK,VELİBABA,98.0,2,6,12,100,1,1,1.0,3,2,6500000.0,İSTANBUL_PENDİK_VELİBABA,8.682,573.7,600.78,669.06,438.31,547.48,693.54,17.9,492.9,609.89,611.73,988.09,152.7,6799.9
İSTANBUL,PENDİK,ÇAMLIK,112.0,2,6,6,100,1,1,1.0,3,2,9000000.0,İSTANBUL_PENDİK_ÇAMLIK,8.682,573.7,600.78,669.06,438.31,547.48,693.54,17.9,492.9,609.89,611.73,988.09,152.7,6799.9
İSTANBUL,PENDİK,YAYALAR,100.0,9,9,11,100,1,1,1.0,3,3,6100000.0,İSTANBUL_PENDİK_YAYALAR,8.682,573.7,600.78,669.06,438.31,547.48,693.54,17.9,492.9,609.89,611.73,988.09,152.7,6799.9
İSTANBUL,PENDİK,HARMANDERE,67.0,6,12,12,100,1,1,1.0,2,1,4400000.0,İSTANBUL_PENDİK_HARMANDERE,8.5891,573.7,600.78,669.06,438.31,547.48,693.54,17.9,492.9,609.89,611.73,988.09,152.7,6799.9
İSTANBUL,PENDİK,HARMANDERE,83.0,8,12,12,100,1,1,1.0,2,2,5300000.0,İSTANBUL_PENDİK_HARMANDERE,8.5891,573.7,600.78,669.06,438.31,547.48,693.54,17.9,492.9,609.89,611.73,988.09,152.7,6799.9
İSTANBUL,PENDİK,YENİŞEHİR,57.0,3,30,5,100,0,1,1.0,2,1,2850000.0,İSTANBUL_PENDİK_YENİŞEHİR,8.5891,573.7,600.78,669.06,438.31,547.48,693.54,17.9,492.9,609.89,611.73,988.09,152.7,6799.9
İSTANBUL,PENDİK,ÇAMLIK,344.0,1,13,3,100,0,1,2.0,7,4,36500000.0,İSTANBUL_PENDİK_ÇAMLIK,8.5891,573.7,600.78,669.06,438.31,547.48,693.54,17.9,492.9,609.89,611.73,988.09,152.7,6799.9
İSTANBUL,PENDİK,VELİBABA,99.0,4,5,13,100,1,1,1.0,3,1,6000000.0,İSTANBUL_PENDİK_VELİBABA,8.575,573.7,600.78,669.06,438.31,547.48,693.54,17.9,492.9,609.89,611.73,988.09,152.7,6799.9
İSTANBUL,PENDİK,VELİBABA,99.0,3,5,13,100,1,1,1.0,3,1,6000000.0,İSTANBUL_PENDİK_VELİBABA,8.575,573.7,600.78,669.06,438.31,547.48,693.54,17.9,492.9,609.89,611.73,988.09,152.7,6799.9
İSTANBUL,PENDİK,YENİŞEHİR,100.0,0,15,11,100,1,1,1.0,2,2,6300000.0,İSTANBUL_PENDİK_YENİŞEHİR,8.575,573.7,600.78,669.06,438.31,547.48,693.54,17.9,492.9,609.89,611.73,988.09,152.7,6799.9
İSTANBUL,PENDİK,VELİBABA,99.0,6,5,13,100,1,1,1.0,3,1,6000000.0,İSTANBUL_PENDİK_VELİBABA,8.575,573.7,600.78,669.06,438.31,547.48,693.54,17.9,492.9,609.89,611.73,988.09,152.7,6799.9
İSTANBUL,PENDİK,KURTKÖY,138.0,2,14,12,100,1,1,1.0,3,2,9000000.0,İSTANBUL_PENDİK_KURTKÖY,8.5313,573.7,600.78,669.06,438.31,547.48,693.54,17.9,492.9,609.89,611.73,988.09,152.7,6799.9
İSTANBUL,PENDİK,YENİŞEHİR,84.0,7,24,10,100,1,1,1.0,3,1,3500000.0,İSTANBUL_PENDİK_YENİŞEHİR,8.5313,573.7,600.78,669.06,438.31,547.48,693.54,17.9,492.9,609.89,611.73,988.09,152.7,6799.9
İSTANBUL,PENDİK,DOLAYOBA,75.0,2,20,6,100,1,1,1.0,2,1,2750000.0,İSTANBUL_PENDİK_DOLAYOBA,8.3547,573.7,600.78,669.06,438.31,547.48,693.54,17.9,492.9,609.89,611.73,988.09,152.7,6799.9
İSTANBUL,PENDİK,YENİŞEHİR,113.0,5,26,9,100,1,1,1.0,3,1,6500000.0,İSTANBUL_PENDİK_YENİŞEHİR,8.3547,573.7,600.78,669.06,438.31,547.48,693.54,17.9,492.9,609.89,611.73,988.09,152.7,6799.9
İSTANBUL,PENDİK,VELİBABA,86.0,4,34,6,100,0,1,1.0,3,1,3900000.0,İSTANBUL_PENDİK_VELİBABA,8.3547,573.7,600.78,669.06,438.31,547.48,693.54,17.9,492.9,609.89,611.73,988.09,152.7,6799.9
İSTANBUL,PENDİK,KURTKÖY,105.0,0,29,10,100,1,1,1.0,3,1,3550000.0,İSTANBUL_PENDİK_KURTKÖY,8.3547,573.7,600.78,669.06,438.31,547.48,693.54,17.9,492.9,609.89,611.73,988.09,152.7,6799.9
İSTANBUL,PENDİK,KURTKÖY,102.0,0,29,10,100,1,1,1.0,3,1,3500000.0,İSTANBUL_PENDİK_KURTKÖY,8.3547,573.7,600.78,669.06,438.31,547.48,693.54,17.9,492.9,609.89,611.73,988.09,152.7,6799.9
İSTANBUL,PENDİK,VELİBABA,68.0,0,5,12,100,1,1,1.0,2,1,2900000.0,İSTANBUL_PENDİK_VELİBABA,8.3374,573.7,600.78,669.06,438.31,547.48,693.54,17.9,492.9,609.89,611.73,988.09,152.7,6799.9
İSTANBUL,PENDİK,ORHANGAZİ,72.0,5,0,6,100,1,1,1.0,2,1,320400.0,İSTANBUL_PENDİK_ORHANGAZİ,8.3374,573.7,600.78,669.06,438.31,547.48,693.54,17.9,492.9,609.89,611.73,988.09,152.7,6799.9
İSTANBUL,PENDİK,KAYNARCA,147.0,4,6,5,100,1,1,2.0,5,2,739998.0,İSTANBUL_PENDİK_KAYNARCA,8.3374,573.7,600.78,669.06,438.31,547.48,693.54,17.9,492.9,609.89,611.73,988.09,152.7,6799.9
İSTANBUL,PENDİK,KAVAKPINAR,70.0,6,4,10,100,1,1,1.0,2,1,3200000.0,İSTANBUL_PENDİK_KAVAKPINAR,8.5474,573.7,600.78,669.06,438.31,547.48,693.54,17.9,492.9,609.89,611.73,988.09,152.7,6799.9
İSTANBUL,PENDİK,YAYALAR,128.0,2,9,6,100,1,1,1.0,3,2,4900000.0,İSTANBUL_PENDİK_YAYALAR,8.5474,573.7,600.78,669.06,438.31,547.48,693.54,17.9,492.9,609.89,611.73,988.09,152.7,6799.9
İSTANBUL,PENDİK,GÜLLÜ BAĞLAR,72.0,3,6,8,100,1,1,1.0,2,1,3750000.0,İSTANBUL_PENDİK_GÜLLÜ BAĞLAR,8.5474,573.7,600.78,669.06,438.31,547.48,693.54,17.9,492.9,609.89,611.73,988.09,152.7,6799.9
İSTANBUL,PENDİK,ÇAMLIK,220.0,1,14,3,100,0,1,1.0,5,2,24000000.0,İSTANBUL_PENDİK_ÇAMLIK,8.5218,573.7,600.78,669.06,438.31,547.48,693.54,17.9,492.9,609.89,611.73,988.09,152.7,6799.9
İSTANBUL,PENDİK,KURTKÖY,155.0,3,10,7,100,1,1,1.0,5,2,6650000.0,İSTANBUL_PENDİK_KURTKÖY,8.5218,573.7,600.78,669.06,438.31,547.48,693.54,17.9,492.9,609.89,611.73,988.09,152.7,6799.9
İSTANBUL,PENDİK,VELİBABA,85.0,3,16,5,100,1,1,1.0,2,1,3800000.0,İSTANBUL_PENDİK_VELİBABA,8.5218,573.7,600.78,669.06,438.31,547.48,693.54,17.9,492.9,609.89,611.73,988.09,152.7,6799.9
İSTANBUL,PENDİK,KURTKÖY,84.0,1,7,8,100,1,1,1.0,2,1,4150000.0,İSTANBUL_PENDİK_KURTKÖY,8.5218,573.7,600.78,669.06,438.31,547.48,693.54,17.9,492.9,609.89,611.73,988.09,152.7,6799.9
İSTANBUL,PENDİK,ORHANGAZİ,65.0,0,3,9,100,1,1,1.0,2,1,3000000.0,İSTANBUL_PENDİK_ORHANGAZİ,8.6243,573.7,600.78,669.06,438.31,547.48,693.54,17.9,492.9,609.89,611.73,988.09,152.7,6799.9
İSTANBUL,PENDİK,YAYALAR,161.0,3,8,7,100,1,2,1.0,4,2,5600000.0,İSTANBUL_PENDİK_YAYALAR,8.6243,573.7,600.78,669.06,438.31,547.48,693.54,17.9,492.9,609.89,611.73,988.09,152.7,6799.9
İSTANBUL,PENDİK,SÜLÜNTEPE,92.0,2,10,10,100,1,1,1.0,3,1,3950000.0,İSTANBUL_PENDİK_SÜLÜNTEPE,8.6646,573.7,600.78,669.06,438.31,547.48,693.54,17.9,492.9,609.89,611.73,988.09,152.7,6799.9
İSTANBUL,PENDİK,KURTKÖY,47.0,1,4,12,100,1,1,1.0,1,1,2700000.0,İSTANBUL_PENDİK_KURTKÖY,8.6646,573.7,600.78,669.06,438.31,547.48,693.54,17.9,492.9,609.89,611.73,988.09,152.7,6799.9
İSTANBUL,PENDİK,KURTKÖY,53.0,8,9,12,100,1,1,1.0,1,1,3100000.0,İSTANBUL_PENDİK_KURTKÖY,8.7497,573.7,600.78,669.06,438.31,547.48,693.54,17.9,492.9,609.89,611.73,988.09,152.7,6799.9
İSTANBUL,PENDİK,BATI,105.0,1,31,7,100,1,1,1.0,3,1,4250000.0,İSTANBUL_PENDİK_BATI,8.7497,573.7,600.78,669.06,438.31,547.48,693.54,17.9,492.9,609.89,611.73,988.09,152.7,6799.9
İSTANBUL,PENDİK,YENİŞEHİR,87.0,4,6,5,100,1,1,1.0,2,2,849990.0,İSTANBUL_PENDİK_YENİŞEHİR,8.7497,573.7,600.78,669.06,438.31,547.48,693.54,17.9,492.9,609.89,611.73,988.09,152.7,6799.9
İSTANBUL,PENDİK,YENİŞEHİR,115.0,7,29,11,100,1,1,1.0,3,1,4000000.0,İSTANBUL_PENDİK_YENİŞEHİR,8.7202,573.7,600.78,669.06,438.31,547.48,693.54,17.9,492.9,609.89,611.73,988.09,152.7,6799.9
İSTANBUL,PENDİK,YENİŞEHİR,60.0,8,13,12,100,1,1,1.0,1,1,3600000.0,İSTANBUL_PENDİK_YENİŞEHİR,8.6139,573.7,600.78,669.06,438.31,547.48,693.54,17.9,492.9,609.89,611.73,988.09,152.7,6799.9
İSTANBUL,PENDİK,GÜLLÜ BAĞLAR,83.0,1,3,11,100,1,1,1.0,2,2,4200000.0,İSTANBUL_PENDİK_GÜLLÜ BAĞLAR,8.6593,573.7,600.78,669.06,438.31,547.48,693.54,17.9,492.9,609.89,611.73,988.09,152.7,6799.9
İSTANBUL,PENDİK,VELİBABA,118.0,3,6,12,100,1,1,1.0,3,2,6000000.0,İSTANBUL_PENDİK_VELİBABA,8.6593,573.7,600.78,669.06,438.31,547.48,693.54,17.9,492.9,609.89,611.73,988.09,152.7,6799.9
İSTANBUL,PENDİK,YAYALAR,49.0,4,7,11,100,1,1,1.0,1,1,2500000.0,İSTANBUL_PENDİK_YAYALAR,8.6593,573.7,600.78,669.06,438.31,547.48,693.54,17.9,492.9,609.89,611.73,988.09,152.7,6799.9
İSTANBUL,PENDİK,ESENLER,96.0,0,14,7,100,1,1,1.0,3,1,3650000.0,İSTANBUL_PENDİK_ESENLER,8.6772,573.7,600.78,669.06,438.31,547.48,693.54,17.9,492.9,609.89,611.73,988.09,152.7,6799.9
İSTANBUL,PENDİK,VELİBABA,94.0,5,9,12,100,1,1,1.0,3,1,5200000.0,İSTANBUL_PENDİK_VELİBABA,8.7052,573.7,600.78,669.06,438.31,547.48,693.54,17.9,492.9,609.89,611.73,988.09,152.7,6799.9
İSTANBUL,PENDİK,KURTKÖY,65.0,2,7,7,100,1,1,1.0,2,1,3600000.0,İSTANBUL_PENDİK_KURTKÖY,8.7052,573.7,600.78,669.06,438.31,547.48,693.54,17.9,492.9,609.89,611.73,988.09,152.7,6799.9
İSTANBUL,PENDİK,KURTKÖY,65.0,0,7,7,100,1,1,1.0,2,1,3400000.0,İSTANBUL_PENDİK_KURTKÖY,8.7052,573.7,600.78,669.06,438.31,547.48,693.54,17.9,492.9,609.89,611.73,988.09,152.7,6799.9
İSTANBUL,PENDİK,YENİŞEHİR,114.0,8,26,11,100,1,1,1.0,3,1,5500000.0,İSTANBUL_PENDİK_YENİŞEHİR,8.7052,573.7,600.78,669.06,438.31,547.48,693.54,17.9,492.9,609.89,611.73,988.09,152.7,6799.9
İSTANBUL,PENDİK,KAYNARCA,85.0,12,6,22,75,1,1,1.0,2,2,4773510.0,İSTANBUL_PENDİK_KAYNARCA,8.6803,573.7,600.78,669.06,438.31,547.48,693.54,17.9,492.9,609.89,611.73,988.09,152.7,6799.9
İSTANBUL,PENDİK,ÇINARDERE,125.0,3,25,6,100,1,1,1.0,3,2,5600000.0,İSTANBUL_PENDİK_ÇINARDERE,8.6803,573.7,600.78,669.06,438.31,547.48,693.54,17.9,492.9,609.89,611.73,988.09,152.7,6799.9
İSTANBUL,PENDİK,ÇINARDERE,98.0,3,3,9,100,1,1,1.0,3,2,6200000.0,İSTANBUL_PENDİK_ÇINARDERE,8.6803,573.7,600.78,669.06,438.31,547.48,693.54,17.9,492.9,609.89,611.73,988.09,152.7,6799.9
İSTANBUL,PENDİK,ÇAMLIK,142.0,2,19,6,100,1,1,1.0,3,2,7200000.0,İSTANBUL_PENDİK_ÇAMLIK,8.6803,573.7,600.78,669.06,438.31,547.48,693.54,17.9,492.9,609.89,611.73,988.09,152.7,6799.9
İSTANBUL,PENDİK,KAYNARCA,85.0,12,6,23,75,1,1,1.0,2,2,4773510.0,İSTANBUL_PENDİK_KAYNARCA,8.6803,573.7,600.78,669.06,438.31,547.48,693.54,17.9,492.9,609.89,611.73,988.09,152.7,6799.9
İSTANBUL,PENDİK,GÜLLÜ BAĞLAR,70.0,6,6,9,100,1,1,1.0,2,1,3450000.0,İSTANBUL_PENDİK_GÜLLÜ BAĞLAR,8.6768,602.77,606.68,698.29,441.97,557.36,710.61,17.934,499.35,624.85,626.67,996.22,156.8,6943.1
İSTANBUL,PENDİK,ORHANGAZİ,97.0,1,15,5,100,0,1,1.0,3,1,3600000.0,İSTANBUL_PENDİK_ORHANGAZİ,8.6768,602.77,606.68,698.29,441.97,557.36,710.61,17.934,499.35,624.85,626.67,996.22,156.8,6943.1
İSTANBUL,PENDİK,KURTKÖY,48.0,1,4,12,100,1,1,1.0,1,1,2800000.0,İSTANBUL_PENDİK_KURTKÖY,8.6768,602.77,606.68,698.29,441.97,557.36,710.61,17.934,499.35,624.85,626.67,996.22,156.8,6943.1
İSTANBUL,PENDİK,YENİŞEHİR,66.0,5,4,8,100,1,1,1.0,1,2,469986.0,İSTANBUL_PENDİK_YENİŞEHİR,8.6768,602.77,606.68,698.29,441.97,557.36,710.61,17.934,499.35,624.85,626.67,996.22,156.8,6943.1
İSTANBUL,PENDİK,KURTKÖY,120.0,6,8,11,100,1,1,1.0,3,2,11500000.0,İSTANBUL_PENDİK_KURTKÖY,8.665,602.77,606.68,698.29,441.97,557.36,710.61,17.934,499.35,624.85,626.67,996.22,156.8,6943.1
İSTANBUL,PENDİK,KURTKÖY,120.0,1,8,11,100,1,1,1.0,3,2,11500000.0,İSTANBUL_PENDİK_KURTKÖY,8.665,602.77,606.68,698.29,441.97,557.36,710.61,17.934,499.35,624.85,626.67,996.22,156.8,6943.1
İSTANBUL,PENDİK,KURTKÖY,120.0,5,8,11,100,1,1,1.0,3,2,11000000.0,İSTANBUL_PENDİK_KURTKÖY,8.665,602.77,606.68,698.29,441.97,557.36,710.61,17.934,499.35,624.85,626.67,996.22,156.8,6943.1
İSTANBUL,PENDİK,ESENLER,69.0,4,2,5,100,0,1,1.0,1,1,319953.0,İSTANBUL_PENDİK_ESENLER,8.665,602.77,606.68,698.29,441.97,557.36,710.61,17.934,499.35,624.85,626.67,996.22,156.8,6943.1
İSTANBUL,PENDİK,DOĞU,125.0,1,12,10,100,0,1,1.0,3,1,9500000.0,İSTANBUL_PENDİK_DOĞU,8.6515,602.77,606.68,698.29,441.97,557.36,710.61,17.934,499.35,624.85,626.67,996.22,156.8,6943.1
İSTANBUL,PENDİK,YENİŞEHİR,56.0,2,8,11,100,1,1,1.0,1,1,4200000.0,İSTANBUL_PENDİK_YENİŞEHİR,8.6657,602.77,606.68,698.29,441.97,557.36,710.61,17.934,499.35,624.85,626.67,996.22,156.8,6943.1
İSTANBUL,PENDİK,HARMANDERE,57.0,6,8,11,100,1,1,1.0,1,1,424650.0,İSTANBUL_PENDİK_HARMANDERE,8.6657,602.77,606.68,698.29,441.97,557.36,710.61,17.934,499.35,624.85,626.67,996.22,156.8,6943.1
İSTANBUL,PENDİK,KURTKÖY,64.0,2,12,10,100,0,1,1.0,2,1,3200000.0,İSTANBUL_PENDİK_KURTKÖY,8.6657,602.77,606.68,698.29,441.97,557.36,710.61,17.934,499.35,624.85,626.67,996.22,156.8,6943.1
İSTANBUL,PENDİK,KAVAKPINAR,63.0,1,9,6,100,1,1,1.0,1,1,3200000.0,İSTANBUL_PENDİK_KAVAKPINAR,8.6657,602.77,606.68,698.29,441.97,557.36,710.61,17.934,499.35,624.85,626.67,996.22,156.8,6943.1
İSTANBUL,PENDİK,YENİŞEHİR,103.0,0,28,6,100,0,1,1.0,3,2,3500000.0,İSTANBUL_PENDİK_YENİŞEHİR,8.6657,602.77,606.68,698.29,441.97,557.36,710.61,17.934,499.35,624.85,626.67,996.22,156.8,6943.1
İSTANBUL,PENDİK,KAVAKPINAR,75.0,4,9,6,100,1,1,1.0,2,1,3900000.0,İSTANBUL_PENDİK_KAVAKPINAR,8.6657,602.77,606.68,698.29,441.97,557.36,710.61,17.934,499.35,624.85,626.67,996.22,156.8,6943.1
İSTANBUL,PENDİK,GÜLLÜ BAĞLAR,52.0,3,9,12,100,1,1,1.0,1,1,3250000.0,İSTANBUL_PENDİK_GÜLLÜ BAĞLAR,8.6657,602.77,606.68,698.29,441.97,557.36,710.61,17.934,499.35,624.85,626.67,996.22,156.8,6943.1
İSTANBUL,PENDİK,BATI,128.0,1,38,7,100,1,1,1.0,3,1,5200000.0,İSTANBUL_PENDİK_BATI,8.6657,602.77,606.68,698.29,441.97,557.36,710.61,17.934,499.35,624.85,626.67,996.22,156.8,6943.1
İSTANBUL,PENDİK,ÇINARDERE,61.0,3,10,9,100,1,1,1.0,2,1,3600000.0,İSTANBUL_PENDİK_ÇINARDERE,8.6867,602.77,606.68,698.29,441.97,557.36,710.61,17.934,499.35,624.85,626.67,996.22,156.8,6943.1
İSTANBUL,PENDİK,YENİŞEHİR,112.0,2,12,11,100,1,1,1.0,3,2,7000000.0,İSTANBUL_PENDİK_YENİŞEHİR,8.6867,602.77,606.68,698.29,441.97,557.36,710.61,17.934,499.35,624.85,626.67,996.22,156.8,6943.1
İSTANBUL,PENDİK,YENİŞEHİR,47.0,4,12,12,100,1,1,1.0,1,1,3150000.0,İSTANBUL_PENDİK_YENİŞEHİR,8.6715,602.77,606.68,698.29,441.97,557.36,710.61,17.934,499.35,624.85,626.67,996.22,156.8,6943.1
